State,HR,BR,HRV,HRwfm,BRwfm
4,91,6,0.6,0.06,0.3
4,94,6,0.6,0.01,0.17
4,94,6,0.6,0.05,-0.06
4,94,6,0.6,0.03,-0.04
4,94,6,0.6,0,-0.02
4,94,6,0.6,0.05,-0.08
4,98,6,0.6,-0.05,0.11
4,98,6,0.6,-0.09,0.06
4,98,6,0.6,-0.06,0.09
4,94,6,0.6,-0.06,0.01
4,94,6,0.6,0.07,-0.1
4,94,6,0.6,-0.1,0.04
4,94,6,0.6,0.08,-0.11
4,94,6,0.6,-0.09,-0.09
4,94,6,0.6,-0.07,-0.1
4,94,6,0.6,-0.08,-0.11
4,94,6,0.6,-0.09,-0.11
4,94,6,0.6,0.08,-0.11
4,94,6,0.6,-0.04,-0.12
4,94,6,0.6,0.01,-0.12
4,94,6,0.6,0.06,-0.12
4,94,6,0.6,-0.08,-0.12
4,98,6,0.6,-0.03,0.24
4,98,6,0.6,0.13,0.15
4,98,6,0.6,0.1,0.16
4,98,6,0.6,0.03,0.18
4,98,6,0.6,-0.01,0.19
4,98,6,0.6,-0.02,0.21
4,98,6,0.6,-0.02,0.22
4,98,6,0.6,-0.04,0.23
4,98,6,0.6,-0.05,0.24
4,98,6,0.6,0,0.25
4,98,6,0.6,0.03,0.25
4,98,6,0.6,0.04,0.24
4,98,6,0.6,0.01,0.24
4,98,6,0.6,0,0.23
4,98,6,0.6,0.05,0.22
4,98,6,0.6,0.12,0.21
4,98,6,0.6,0.13,0.19
4,98,6,0.6,0.06,0.17
4,98,6,0.6,-0.04,0.16
4,98,6,0.6,-0.07,0.14
4,98,6,0.6,0.05,0.07
4,98,6,0.6,-0.02,0.05
4,98,6,0.6,0.04,0.06
4,98,6,0.6,0.02,0.06
4,98,6,0.6,0.03,0.05
4,98,6,0.6,0.06,0.05
4,98,6,0.6,0.07,0.05
4,98,6,0.6,0.05,0.07
4,98,6,0.6,0.03,0.06
4,98,6,0.6,0.01,0.08
4,98,6,0.6,0,0.09
4,98,6,0.6,-0.04,0.08
4,98,6,0.6,-0.02,0.09
4,98,6,0.6,-0.02,0.1
4,98,6,0.6,-0.08,0.11
4,98,6,0.6,-0.13,0.11
4,98,6,0.6,-0.12,0.12
4,98,6,0.6,-0.05,0.13
4,98,6,0.6,0.06,0.14
4,98,6,0.6,-0.03,0.08
4,98,6,0.6,0.22,0.01
4,98,6,0.6,0.08,0.03
4,98,6,0.6,-0.17,0.06
4,98,6,0.6,-0.35,0.17
4,98,6,0.6,-0.44,0.13
4,98,6,0.6,-0.41,0.15
4,98,6,0.6,0.23,-0.01
4,98,6,0.6,-0.3,0.17
4,98,6,0.6,-0.37,0.1
4,98,6,0.6,0.16,-0.02
4,98,6,0.6,0.01,0.01
4,98,6,0.6,0.06,-0.02
4,98,6,0.6,0.04,-0.01
4,98,6,0.6,-0.04,0.02
4,98,6,0.6,-0.07,0.02
4,98,6,0.6,-0.05,0.03
4,98,6,0.6,-0.03,0.04
4,98,6,0.6,-0.03,0.04
4,98,6,0.6,-0.04,0.04
4,98,6,0.6,0.1,-0.02
4,101,6,0.6,-0.32,-0.32
4,101,6,0.6,-0.4,-0.36
4,101,6,0.6,-0.52,-0.42
4,101,6,0.6,0.41,-0.8
4,101,6,0.6,-0.19,-0.63
4,101,6,0.6,0.19,-0.72
4,101,6,0.6,-0.24,-0.28
4,101,6,0.6,-0.61,-0.48
4,101,6,0.6,-0.12,-0.24
4,101,6,0.6,-0.51,-0.55
4,101,6,0.6,0.28,-0.15
4,101,6,0.6,0.06,0.15
4,101,6,0.6,0.29,0.12
4,101,6,0.6,0.06,-0.2
4,101,6,0.6,0.4,0.08
4,98,6,0.6,-0.17,0.17
4,101,6,0.6,0.45,-0.01
4,101,6,0.6,0.49,-0.06
4,101,6,0.6,0.45,-0.11
4,101,6,0.6,0.41,0.04
4,101,6,0.6,-0.26,-1.34
4,99,5,0.6,0.06,-1.09
4,99,5,0.6,-0.01,-1.14
4,99,5,0.6,-0.07,-1.19
4,99,5,0.6,-0.08,-1.23
4,99,5,0.6,-0.07,-1.27
4,99,5,0.6,-0.1,-1.3
4,101,6,0.6,-0.18,-1.32
4,101,6,0.6,-0.28,-1.34
4,99,5,0.6,0.1,-1.03
4,101,6,0.6,-0.16,-1.33
4,101,6,0.6,0.45,-0.89
4,101,6,0.6,0.43,-0.97
4,101,6,0.6,0.4,-1.05
4,101,6,0.6,0.34,-1.12
4,101,6,0.6,-0.23,-1.34
4,101,6,0.6,0.05,-1.23
4,101,6,0.6,-0.06,-1.27
4,101,6,0.6,-0.11,-1.31
4,101,6,0.6,0.2,-1.18
4,99,5,0.6,-0.08,-0.33
4,99,5,0.6,0.02,0.03
4,99,5,0.6,0.02,-0.01
4,99,5,0.6,0,-0.04
4,99,5,0.6,-0.04,-0.08
4,99,5,0.6,-0.05,-0.12
4,99,5,0.6,-0.04,-0.17
4,99,5,0.6,-0.04,-0.22
4,99,5,0.6,-0.06,-0.28
4,99,5,0.6,0.01,0.05
4,99,5,0.6,-0.08,-0.39
4,99,5,0.6,0.03,-0.52
4,99,5,0.6,0.09,-0.59
4,99,5,0.6,0.11,-0.66
4,99,5,0.6,0.1,-0.72
4,99,5,0.6,0.1,-0.79
4,99,5,0.6,0.11,-0.85
4,99,5,0.6,0.11,-0.91
4,99,5,0.6,0.11,-0.98
4,99,5,0.6,-0.04,-0.46
4,93,5,0.7,-0.02,0.24
4,93,5,0.7,-0.04,0.25
4,93,5,0.7,-0.03,0.26
4,93,5,0.7,0.02,0.23
4,93,5,0.7,0.02,0.28
4,93,5,0.7,0.02,0.29
4,93,5,0.7,0.04,0.3
4,93,5,0.7,0,0.27
4,93,5,0.7,0.02,0.22
4,93,5,0.7,0.04,0.31
4,93,5,0.7,-0.05,0.2
4,99,5,0.6,0.02,0.08
4,99,5,0.6,0.03,0.1
4,99,5,0.6,0.03,0.12
4,99,5,0.6,0.02,0.14
4,93,5,0.7,-0.02,0.22
4,93,5,0.7,0.04,0.17
4,93,5,0.7,0,0.18
4,93,5,0.7,-0.04,0.19
4,99,5,0.6,0.04,0.16
4,94,5,0.7,0.04,0.58
4,94,5,0.7,0.05,0.57
4,94,5,0.7,0.02,0.56
4,93,5,0.7,-0.02,0.55
4,93,5,0.7,-0.02,0.54
4,93,5,0.7,0,0.53
4,93,5,0.7,0.01,0.52
4,93,5,0.7,0,0.49
4,93,5,0.7,0.02,0.47
4,93,5,0.7,0,0.5
4,93,5,0.7,0,0.44
4,93,5,0.7,0.01,0.32
4,93,5,0.7,-0.04,0.34
4,93,5,0.7,-0.08,0.35
4,93,5,0.7,-0.05,0.37
4,93,5,0.7,0.02,0.46
4,93,5,0.7,0.03,0.4
4,93,5,0.7,0,0.41
4,93,5,0.7,-0.02,0.43
4,93,5,0.7,0.01,0.38
4,94,5,0.7,0.03,0.58
4,94,5,0.7,-0.01,0.51
4,94,5,0.7,-0.02,0.52
4,94,5,0.7,-0.01,0.54
4,94,5,0.7,0,0.55
4,94,5,0.7,-0.01,0.56
4,94,5,0.7,-0.04,0.57
4,94,5,0.7,-0.04,0.57
4,94,5,0.7,-0.01,0.58
4,94,5,0.7,0.03,0.5
4,94,5,0.7,0.05,0.59
4,94,5,0.7,0.02,0.6
4,94,5,0.7,0,0.59
4,94,5,0.7,-0.02,0.59
4,94,5,0.7,-0.02,0.6
4,94,5,0.7,0.05,0.59
4,94,5,0.7,-0.03,0.6
4,94,5,0.7,-0.04,0.6
4,94,5,0.7,-0.02,0.6
4,94,5,0.7,-0.02,0.6
4,94,5,0.7,0.16,0.37
4,94,5,0.7,-0.06,0.43
4,94,5,0.7,-0.16,0.42
4,94,5,0.7,-0.21,0.41
4,94,5,0.7,-0.17,0.4
4,94,5,0.7,-0.04,0.39
4,94,5,0.7,0.11,0.38
4,94,5,0.7,0.21,0.37
4,94,5,0.7,0.04,0.45
4,94,5,0.7,0.03,0.37
4,94,5,0.7,-0.07,0.39
4,94,5,0.7,-0.05,0.41
4,94,5,0.7,-0.04,0.42
4,94,5,0.7,-0.03,0.43
4,94,5,0.7,-0.02,0.44
4,94,5,0.7,0.01,0.45
4,94,5,0.7,0.04,0.46
4,94,5,0.7,0.06,0.47
4,94,5,0.7,0.06,0.48
4,94,5,0.7,-0.06,0.38
4,94,5,0.7,0.12,0.44
4,94,5,0.7,-0.01,0.27
4,94,5,0.7,0.07,0.42
4,94,5,0.7,-0.02,0.4
4,94,5,0.7,0.11,0.46
4,94,5,0.7,-0.05,0.35
4,94,5,0.7,-0.01,0.32
4,94,5,0.7,0,0.29
4,94,5,0.7,-0.06,0.37
4,94,5,0.7,0.07,0.47
4,94,5,0.7,0.06,0.51
4,94,5,0.7,0.03,0.5
4,94,5,0.7,0.06,0.46
4,94,5,0.7,0,0.47
4,94,5,0.7,-0.06,0.49
4,94,5,0.7,0.04,0.49
4,94,5,0.7,0,0.5
4,94,5,0.7,0.05,0.51
4,94,5,0.7,0.05,0.51
4,94,5,0.7,-0.06,0.5
4,87,5,0.7,-0.12,0.27
4,87,5,0.7,0.04,0.42
4,87,5,0.7,0.03,0.42
4,87,5,0.7,0.01,0.4
4,87,5,0.7,-0.06,0.38
4,87,5,0.7,-0.16,0.36
4,87,5,0.7,-0.19,0.33
4,87,5,0.7,-0.16,0.3
4,87,5,0.7,-0.09,0.24
4,87,5,0.7,0.07,0.42
4,87,5,0.7,0.01,0.19
4,94,5,0.7,-0.01,0.25
4,87,5,0.7,-0.03,0.22
4,87,5,0.7,-0.06,0.2
4,87,5,0.7,-0.07,0.19
4,87,5,0.7,-0.06,0.21
4,87,5,0.7,0.05,0.17
4,87,5,0.7,0.09,0.17
4,87,5,0.7,0.07,0.18
4,87,5,0.7,-0.03,0.18
4,87,5,0.7,-0.06,-0.02
4,88,5,0.6,-0.09,-0.25
4,88,5,0.6,-0.1,-0.24
4,88,5,0.6,-0.15,-0.22
4,88,5,0.6,-0.23,-0.2
4,88,5,0.6,-0.26,-0.17
4,88,5,0.6,-0.22,-0.14
4,87,5,0.7,-0.17,-0.1
4,87,5,0.7,-0.11,-0.06
4,88,5,0.6,-0.08,-0.26
4,87,5,0.7,-0.01,0.03
4,87,5,0.7,0.11,0.13
4,87,5,0.7,0.16,0.18
4,87,5,0.7,0.19,0.23
4,87,5,0.7,0.19,0.28
4,87,5,0.7,0.19,0.32
4,87,5,0.7,0.19,0.36
4,87,5,0.7,0.17,0.39
4,87,5,0.7,0.13,0.41
4,87,5,0.7,0.04,0.08
4,88,5,0.6,0,-0.05
4,88,5,0.6,-0.05,-0.02
4,88,5,0.6,-0.1,0.01
4,88,5,0.6,0.02,-0.08
4,88,5,0.6,-0.12,0.05
4,88,5,0.6,0.06,0.1
4,88,5,0.6,0,0.09
4,88,5,0.6,-0.13,0.03
4,88,5,0.6,0.03,-0.12
4,88,5,0.6,-0.07,0.07
4,88,5,0.6,0.05,-0.17
4,88,5,0.6,-0.02,-0.27
4,88,5,0.6,0.06,-0.27
4,88,5,0.6,0.13,-0.27
4,88,5,0.6,0.16,-0.26
4,88,5,0.6,0.04,-0.14
4,88,5,0.6,0.1,-0.23
4,88,5,0.6,0.07,-0.22
4,88,5,0.6,0.06,-0.19
4,88,5,0.6,0.13,-0.25
4,86,6,0.7,-0.01,0.02
4,86,6,0.7,-0.05,-0.22
4,86,6,0.7,-0.08,-0.18
4,86,6,0.7,-0.09,-0.14
4,86,6,0.7,-0.07,-0.11
4,86,6,0.7,-0.03,-0.08
4,86,6,0.7,0.02,-0.05
4,86,6,0.7,0.03,-0.02
4,86,6,0.7,0.01,0
4,86,6,0.7,-0.01,0.04
4,86,6,0.7,-0.01,0.06
4,86,6,0.7,-0.02,0.08
4,86,6,0.7,-0.02,0.09
4,86,6,0.7,-0.01,0.1
4,86,6,0.7,-0.01,0.11
4,88,5,0.6,-0.01,0.12
4,88,5,0.6,0.01,0.12
4,88,5,0.6,0.06,0.12
4,88,5,0.6,0.11,0.11
4,88,5,0.6,0.11,0.11
4,86,6,0.7,-0.17,-0.67
4,92,6,0.7,-0.13,-0.56
4,86,6,0.7,-0.14,-0.67
4,86,6,0.7,-0.08,-0.66
4,92,6,0.7,-0.13,-0.58
4,86,6,0.7,-0.06,-0.63
4,92,6,0.7,-0.11,-0.6
4,86,6,0.7,-0.15,-0.66
4,86,6,0.7,-0.04,-0.65
4,86,6,0.7,-0.07,-0.65
4,86,6,0.7,0.09,-0.54
4,86,6,0.7,0.06,-0.6
4,86,6,0.7,0.07,-0.57
4,86,6,0.7,0.12,-0.5
4,86,6,0.7,0.14,-0.45
4,86,6,0.7,0.14,-0.41
4,86,6,0.7,0.11,-0.36
4,86,6,0.7,0.05,-0.31
4,86,6,0.7,0,-0.26
4,86,6,0.7,0.01,-0.63
4,92,6,0.7,0.21,-0.75
4,92,6,0.7,0.15,-0.77
4,92,6,0.7,0.06,-0.76
4,92,6,0.7,-0.38,-0.58
4,92,6,0.7,-0.16,-0.71
4,92,6,0.7,-0.26,-0.65
4,92,6,0.7,0.27,-0.73
4,92,6,0.7,-0.48,-0.49
4,92,6,0.7,-0.05,-0.75
4,92,6,0.7,0.35,-0.7
4,92,6,0.7,0.17,-0.59
4,92,6,0.7,0.28,-0.62
4,92,6,0.7,0.1,-0.56
4,92,6,0.7,0.12,-0.53
4,92,6,0.7,0.14,-0.52
4,92,6,0.7,0.1,-0.51
4,92,6,0.7,0,-0.52
4,92,6,0.7,-0.09,-0.53
4,92,6,0.7,-0.13,-0.54
4,92,6,0.7,0.36,-0.66
4,93,6,0.6,0.1,0.79
4,93,6,0.6,0.28,0.75
4,93,6,0.6,0.17,0.78
4,93,6,0.6,0.09,0.79
4,93,6,0.6,0.4,0.7
4,93,6,0.6,0.12,0.74
4,93,6,0.6,0.12,0.69
4,93,6,0.6,0.12,0.64
4,93,6,0.6,0.11,0.77
4,93,6,0.6,0.44,0.64
4,93,6,0.6,0.4,0.56
4,92,6,0.7,0.31,0.48
4,92,6,0.7,-0.55,-0.29
4,92,6,0.7,-0.49,-0.17
4,92,6,0.7,-0.36,-0.06
4,92,6,0.7,-0.54,-0.39
4,92,6,0.7,0,0.17
4,92,6,0.7,0.14,0.28
4,92,6,0.7,0.23,0.38
4,92,6,0.7,-0.18,0.06
4,93,6,0.6,-0.14,0.08
4,93,6,0.6,0.16,0.1
4,93,6,0.6,0.16,0.08
4,93,6,0.6,0.16,0.07
4,93,6,0.6,0.11,0.07
4,93,6,0.6,0.03,0.06
4,93,6,0.6,-0.04,0.06
4,93,6,0.6,-0.09,0.07
4,93,6,0.6,-0.22,0.1
4,93,6,0.6,0.18,0.12
4,93,6,0.6,-0.27,0.15
4,93,6,0.6,0.08,0.59
4,93,6,0.6,0,0.53
4,93,6,0.6,-0.12,0.46
4,93,6,0.6,-0.21,0.4
4,93,6,0.6,-0.28,0.12
4,93,6,0.6,-0.16,0.28
4,93,6,0.6,-0.13,0.23
4,93,6,0.6,-0.19,0.19
4,93,6,0.6,-0.21,0.34
4,85,6,0.7,-0.12,0.35
4,85,6,0.7,-0.02,0.39
4,85,6,0.7,0,0.39
4,85,6,0.7,0.02,0.4
4,85,6,0.7,0.01,0.4
4,85,6,0.7,-0.01,0.39
4,85,6,0.7,-0.03,0.39
4,85,6,0.7,-0.06,0.38
4,85,6,0.7,-0.1,0.37
4,85,6,0.7,-0.01,0.38
4,85,6,0.7,-0.12,0.34
4,85,6,0.7,-0.07,0.3
4,85,6,0.7,-0.01,0.27
4,85,6,0.7,0.05,0.25
4,85,6,0.7,0.08,0.22
4,85,6,0.7,0.08,0.2
4,85,6,0.7,0.09,0.18
4,85,6,0.7,0.14,0.15
4,93,6,0.6,0.18,0.13
4,85,6,0.7,-0.11,0.32
4,85,6,0.7,-0.09,0.08
4,84,6,0.7,-0.06,0.05
4,84,6,0.7,-0.01,0.01
4,85,6,0.7,-0.1,0.11
4,84,6,0.7,0.04,-0.05
4,84,6,0.7,0.02,-0.08
4,84,6,0.7,0,-0.12
4,84,6,0.7,0.03,-0.02
4,85,6,0.7,-0.08,0.14
4,84,6,0.7,0,-0.15
4,85,6,0.7,0.04,0.19
4,85,6,0.7,0.03,0.37
4,85,6,0.7,0.06,0.35
4,85,6,0.7,0.04,0.33
4,85,6,0.7,0.01,0.31
4,85,6,0.7,-0.03,0.16
4,85,6,0.7,0.05,0.26
4,85,6,0.7,0.09,0.24
4,85,6,0.7,0.09,0.22
4,85,6,0.7,0.01,0.29
4,84,6,0.7,0,-0.45
4,84,6,0.7,0.02,-0.45
4,84,6,0.7,0.04,-0.44
4,84,6,0.7,0.02,-0.44
4,84,6,0.7,-0.01,-0.44
4,84,6,0.7,-0.03,-0.43
4,84,6,0.7,-0.01,-0.42
4,84,6,0.7,0.03,-0.4
4,84,6,0.7,0.01,-0.39
4,84,6,0.7,0.02,-0.41
4,84,6,0.7,-0.06,-0.36
4,84,6,0.7,0.02,-0.18
4,84,6,0.7,0.06,-0.21
4,84,6,0.7,0.07,-0.24
4,84,6,0.7,0.05,-0.26
4,84,6,0.7,-0.03,-0.38
4,84,6,0.7,-0.05,-0.31
4,84,6,0.7,-0.07,-0.33
4,84,6,0.7,-0.07,-0.35
4,84,6,0.7,0,-0.29
4,76,6,0.8,0.02,-0.39
4,76,6,0.8,-0.19,-0.22
4,76,6,0.8,-0.1,-0.25
4,76,6,0.8,0.04,-0.27
4,76,6,0.8,0.11,-0.3
4,76,6,0.8,0.07,-0.32
4,76,6,0.8,0.01,-0.35
4,76,6,0.8,0,-0.36
4,76,6,0.8,0.02,-0.38
4,76,6,0.8,-0.14,-0.2
4,76,6,0.8,-0.01,-0.4
4,76,6,0.8,-0.05,-0.42
4,84,6,0.7,0,-0.45
4,84,6,0.7,0.01,-0.45
4,84,6,0.7,0.04,-0.45
4,76,6,0.8,-0.04,-0.41
4,84,6,0.7,0.02,-0.44
4,76,6,0.8,-0.01,-0.43
4,76,6,0.8,-0.04,-0.42
4,84,6,0.7,0.04,-0.44
4,76,6,1,0.02,-0.1
4,76,6,0.8,0.02,0
4,76,6,1,0.04,-0.07
4,76,6,0.8,0.08,-0.06
4,76,6,0.8,0.08,-0.04
4,76,6,0.8,0.06,-0.03
4,76,6,0.8,0.02,-0.01
4,76,6,0.8,0,0
4,76,6,0.8,0.01,0
4,76,6,1,0.01,-0.09
4,76,6,0.8,0.04,0
4,76,6,0.8,0.07,-0.02
4,76,6,0.8,0.03,-0.03
4,76,6,0.8,-0.03,-0.05
4,76,6,0.8,-0.05,-0.07
4,76,6,0.8,-0.01,-0.09
4,76,6,0.8,0.04,-0.11
4,76,6,0.8,0.05,-0.14
4,76,6,0.8,-0.03,-0.17
4,76,6,0.8,0.07,-0.01
4,76,6,1,0.19,0
4,76,6,1,0.15,0.03
4,76,6,1,0.05,0.05
4,76,6,1,0.16,-0.02
4,76,6,1,-0.06,0.1
4,76,6,1,-0.03,0.13
4,76,6,1,-0.01,0.16
4,76,6,1,-0.04,0.08
4,76,6,1,0.12,-0.04
4,76,6,1,0.05,-0.05
4,76,6,1,0.07,-0.11
4,76,6,1,-0.07,-0.07
4,76,6,1,-0.11,-0.08
4,76,6,1,-0.17,-0.09
4,76,6,1,-0.22,-0.1
4,76,6,1,-0.22,-0.11
4,76,6,1,-0.15,-0.11
4,76,6,1,-0.02,-0.11
4,76,6,1,0.07,-0.11
4,76,6,1,-0.01,-0.06
4,68,6,1,0.03,0.28
4,68,6,1,0,0.27
4,68,6,1,-0.02,0.27
4,68,6,1,-0.07,0.2
4,68,6,1,-0.06,0.23
4,68,6,1,-0.08,0.22
4,68,6,1,0.06,0.29
4,68,6,1,-0.02,0.26
4,68,6,1,0.06,0.29
4,68,6,1,-0.04,0.25
4,76,6,1,0.05,0.29
4,76,6,1,0.05,0.29
4,76,6,1,0.03,0.28
4,76,6,1,0,0.28
4,76,6,1,-0.02,0.26
4,76,6,1,-0.05,0.25
4,76,6,1,-0.03,0.18
4,76,6,1,-0.06,0.23
4,76,6,1,-0.06,0.21
4,68,6,1,0.06,0.29
4,68,6,1,0.03,-0.1
4,68,6,1,0,-0.12
4,68,6,1,-0.05,-0.14
4,68,6,1,-0.01,-0.19
4,68,6,1,-0.06,-0.16
4,68,6,1,-0.06,-0.17
4,68,6,1,-0.05,-0.19
4,68,6,1,0.02,-0.09
4,68,6,1,-0.07,-0.15
4,68,6,1,0,-0.07
4,68,6,1,0.05,0.03
4,68,6,1,0.03,-0.02
4,68,6,1,0.05,0.01
4,68,6,1,0.05,0.06
4,68,6,1,0.04,0.08
4,68,6,1,0.04,0.11
4,68,6,1,0.02,0.13
4,68,6,1,-0.01,0.16
4,68,6,1,-0.04,0.18
4,68,6,1,0,-0.04
4,60,6,1,0,-0.17
4,60,6,1,0,-0.17
4,60,6,1,0,-0.16
4,60,6,1,-0.03,-0.11
4,60,6,1,0.02,-0.13
4,60,6,1,0,-0.12
4,60,6,1,0.01,-0.18
4,60,6,1,0,-0.15
4,60,6,1,0,-0.19
4,60,6,1,0.02,-0.14
4,60,6,1,0,-0.2
4,60,6,1,0.07,-0.2
4,60,6,1,0.03,-0.21
4,60,6,1,-0.01,-0.19
4,60,6,1,-0.03,-0.21
4,68,6,1,0.05,-0.2
4,60,6,1,0,-0.21
4,60,6,1,0.03,-0.21
4,60,6,1,0.03,-0.2
4,60,6,1,-0.03,-0.21
4,60,6,1,0.04,-0.04
4,60,6,1,-0.06,-0.01
4,60,6,1,-0.06,-0.01
4,60,6,1,-0.03,-0.02
4,60,6,1,0,-0.02
4,60,6,1,-0.01,-0.02
4,60,6,1,-0.01,-0.03
4,60,6,1,0.02,-0.03
4,60,6,1,0.05,-0.03
4,60,6,1,0.01,-0.04
4,60,6,1,-0.01,-0.04
4,60,6,1,0,-0.04
4,60,6,1,0.02,-0.05
4,60,6,1,0.02,-0.05
4,60,6,1,0.01,-0.06
4,60,6,1,0.01,-0.07
4,60,6,1,0.01,-0.07
4,60,6,1,-0.02,-0.08
4,60,6,1,-0.04,-0.09
4,60,6,1,-0.05,-0.1
4,60,6,1,-0.07,0.05
4,60,6,1,0.04,0.16
4,60,6,1,-0.13,0.07
4,60,6,1,-0.17,0.08
4,60,6,1,0.02,0.15
4,60,6,1,-0.09,0.12
4,60,6,1,-0.02,0.13
4,60,6,1,0.01,0.03
4,60,6,1,-0.15,0.1
4,60,6,1,0.07,0.02
4,60,6,1,0.03,-0.01
4,60,6,1,0.08,0
4,60,6,1,0.05,-0.01
4,60,6,1,0.02,-0.01
4,60,6,1,0.02,-0.01
4,60,6,1,0.02,-0.01
4,60,6,1,0.02,-0.01
4,60,6,1,-0.01,-0.01
4,60,6,1,-0.04,-0.01
4,60,6,1,0.1,0.01
4,60,6,1,-0.09,0.07
4,60,6,1,-0.09,0.04
4,60,6,1,-0.04,0.02
4,60,6,1,0.11,-0.06
4,60,6,1,0.13,-0.03
4,60,6,1,0.16,-0.05
4,60,6,1,-0.06,0.09
4,60,6,1,0.01,-0.07
4,60,6,1,0.05,-0.01
4,60,6,1,-0.01,0.11
4,60,6,1,0.06,0.15
4,60,6,1,0.06,0.14
4,60,6,1,0.05,0.16
4,60,6,1,0.06,0.17
4,60,6,1,0.07,0.17
4,60,6,1,0.07,0.18
4,60,6,1,0.05,0.18
4,60,6,1,0.03,0.17
4,60,6,1,0.04,0.17
4,60,6,1,0.04,0.13
4,60,6,1,0.06,-0.03
4,60,6,1,0.08,-0.04
4,60,6,1,0.08,-0.03
4,60,6,1,0.04,-0.02
4,60,6,1,0.07,-0.05
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0.02,-0.01
4,60,6,1,0.06,-0.06
4,60,6,1,-0.11,-0.08
4,60,6,1,0.06,-0.07
4,60,6,1,0.03,-0.07
4,60,6,1,-0.02,-0.08
4,60,6,1,-0.07,-0.08
4,60,6,1,-0.11,-0.09
4,60,6,1,-0.14,-0.09
4,60,6,1,-0.18,-0.09
4,60,6,1,-0.18,-0.08
4,60,6,1,0.07,-0.06
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,5,1,0.02,-0.01
4,60,5,1,0,0
4,60,5,1,0.01,0
4,60,5,1,0.01,0
4,60,5,1,-0.01,0
4,60,5,1,-0.02,0
4,60,5,1,-0.02,-0.01
4,60,5,1,0.01,-0.01
4,60,5,1,-0.02,-0.01
4,60,5,1,-0.05,-0.01
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,5,1,-0.02,-0.01
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,6,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0.01,0
4,60,5,1,0.01,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,0,0
4,60,5,1,-0.46,-1.63
4,60,5,1,0.21,-1.4
4,60,5,1,-0.12,-1.52
4,60,5,1,-0.64,-1.72
4,60,5,1,0.42,-1.27
4,60,5,1,-0.59,-1.85
4,60,5,1,-0.54,-1.9
4,60,5,1,-0.49,-1.92
4,60,5,1,-0.65,-1.79
4,60,5,1,0.6,-1.12
4,60,5,1,0,0
4,60,5,1,1.27,-0.81
4,60,5,1,-0.07,0
4,60,5,1,-0.37,-0.04
4,60,5,1,-0.85,-0.12
4,60,5,1,0.91,-0.97
4,60,5,1,-0.32,-0.35
4,60,5,1,0.68,-0.5
4,60,5,1,1.3,-0.65
4,60,5,1,-0.96,-0.22
4,60,5,1,0.27,-1.32
4,60,5,1,-0.27,-0.49
4,60,5,1,-0.21,-0.62
4,60,5,1,-0.16,-0.74
4,60,5,1,-0.12,-0.87
4,60,5,1,-0.05,-0.99
4,60,5,1,0.08,-1.11
4,60,5,1,0.2,-1.22
4,60,5,1,0.28,-1.42
4,60,5,1,0.28,-1.51
4,60,5,1,-0.43,-1.94
4,60,5,1,0.33,-1.66
4,60,5,1,0.35,-1.73
4,60,5,1,0.32,-1.79
4,60,5,1,0.23,-1.84
4,60,5,1,0.09,-1.88
4,60,5,1,-0.07,-1.91
4,60,5,1,-0.22,-1.93
4,60,5,1,-0.34,-1.94
4,60,5,1,0.3,-1.59
4,60,5,1,0.12,0.75
4,60,5,1,0.12,0.81
4,60,5,1,0.11,0.86
4,60,5,1,0.05,0.9
4,60,5,1,0.14,0.69
4,60,5,1,-0.11,0.98
4,60,5,1,-0.13,1
4,60,5,1,-0.09,1.03
4,60,5,1,-0.04,0.94
4,60,5,1,0.16,0.63
4,60,5,1,-0.29,-0.36
4,60,5,1,0.11,0.48
4,60,5,1,0.07,0.4
4,60,5,1,0.04,0.31
4,60,5,1,0.01,0.21
4,60,5,1,-0.04,0.11
4,60,5,1,-0.1,0
4,60,5,1,-0.17,-0.12
4,60,5,1,-0.24,-0.24
4,60,5,1,0.15,0.56
4,63,5,0.9,0.05,0.98
4,63,5,0.9,-0.01,0.96
4,63,5,0.9,-0.05,0.93
4,63,5,0.9,-0.05,0.91
4,63,5,0.9,0.04,0.81
4,63,5,0.9,0,0.86
