BR,HR,RRI,MOVING,DETECT,NO_ONE,STABLE
0.001656412,92.31,0.65,Y,Y,Y,Y
0.00176087,100,0.6,Y,Y,Y,Y
0.001851585,100,0.6,Y,Y,Y,Y
0.001916834,48,1.25,Y,Y,Y,Y
0.001961872,100,0.6,Y,Y,Y,Y
0.002001616,100,0.6,Y,Y,Y,Y
0.002013922,100,0.6,Y,Y,Y,Y
0.001980954,48,1.25,Y,Y,Y,Y
0.001961783,66.67,0.9,Y,Y,Y,Y
0.002001234,66.67,0.9,Y,Y,Y,Y
0.002052963,92.31,0.65,Y,Y,Y,Y
0.002072588,92.31,0.65,Y,Y,Y,Y
0.002066721,100,0.6,Y,Y,Y,Y
0.002033778,48,1.25,Y,Y,Y,Y
0.001959101,240,0.25,Y,Y,Y,Y
0.00183228,60,1,Y,Y,Y,Y
0.001624705,48,1.25,Y,Y,Y,Y
0.001327684,92.31,0.65,Y,Y,Y,Y
0.000980407,92.31,0.65,Y,Y,Y,Y
0.000620572,48,1.25,Y,Y,Y,Y
0.000258289,92.31,0.65,Y,Y,Y,Y
-0.000111487,85.71,0.7,Y,Y,Y,Y
-0.000479147,100,0.6,Y,Y,Y,Y
-0.000828993,92.31,0.65,Y,Y,Y,Y
-0.001170322,92.31,0.65,Y,Y,Y,Y
-0.001492925,48,1.25,Y,Y,Y,Y
-0.001748106,171.43,0.35,Y,Y,Y,Y
-0.001927797,66.67,0.9,Y,Y,Y,Y
-0.002076711,92.31,0.65,Y,Y,Y,Y
-0.00222442,100,0.6,Y,Y,Y,Y
-0.002363694,57.14,1.05,Y,Y,Y,Y
-0.002457498,200,0.3,Y,Y,Y,Y
-0.002483107,92.31,0.65,Y,Y,Y,Y
-0.002458196,92.31,0.65,Y,Y,Y,Y
-0.002396812,50,1.2,Y,Y,Y,Y
-0.002303666,92.31,0.65,Y,Y,Y,Y
-0.002190358,100,0.6,Y,Y,Y,Y
-0.002065691,100,0.6,Y,Y,Y,Y
-0.001914629,100,0.6,Y,Y,Y,Y
-0.001722318,92.31,0.65,Y,Y,Y,Y
-0.001511915,100,0.6,Y,Y,Y,Y
-0.001311529,100,0.6,Y,Y,Y,Y
-0.001137947,92.31,0.65,Y,Y,Y,Y
-0.000983334,48,1.25,Y,Y,Y,Y
-0.000804572,100,0.6,Y,Y,Y,Y
-0.000589093,92.31,0.65,Y,Y,Y,Y
-0.000375828,48,1.25,Y,Y,Y,Y
-0.000195307,100,0.6,Y,Y,Y,Y
-0.0000541,92.31,0.65,Y,Y,Y,Y
0.0000576,50,1.2,Y,Y,Y,Y
0.000170057,100,0.6,Y,Y,Y,Y
0.000294493,100,0.6,Y,Y,Y,Y
0.000400548,92.31,0.65,Y,Y,Y,Y
0.000469553,50,1.2,Y,Y,Y,Y
0.000517332,92.31,0.65,Y,Y,Y,Y
0.000558146,92.31,0.65,Y,Y,Y,Y
0.000608716,92.31,0.65,Y,Y,Y,Y
0.00068774,85.71,0.7,Y,Y,Y,Y
0.000784495,48,1.25,Y,Y,Y,Y
0.00087936,85.71,0.7,Y,Y,Y,Y
0.000956903,48,1.25,Y,Y,Y,Y
0.001018206,66.67,0.9,Y,Y,Y,Y
0.001109581,171.43,0.35,Y,Y,Y,Y
0.001250676,92.31,0.65,Y,Y,Y,Y
0.001400043,100,0.6,Y,Y,Y,Y
0.001527117,92.31,0.65,Y,Y,Y,Y
0.001630669,92.31,0.65,Y,Y,Y,Y
0.001719666,100,0.6,Y,Y,Y,Y
0.001809383,100,0.6,Y,Y,Y,Y
0.001908547,92.31,0.65,Y,Y,Y,Y
0.001998026,92.31,0.65,Y,Y,Y,Y
0.002044355,100,0.6,Y,Y,Y,Y
0.002035657,92.31,0.65,Y,Y,Y,Y
0.001968663,85.71,0.7,Y,Y,Y,Y
0.001843904,92.31,0.65,Y,Y,Y,Y
0.001685536,92.31,0.65,Y,Y,Y,Y
0.001498454,57.14,1.05,Y,Y,Y,Y
0.001236634,200,0.3,Y,Y,Y,Y
0.000886353,85.71,0.7,Y,Y,Y,Y
0.000532938,60,1,Y,Y,Y,Y
0.000238459,240,0.25,Y,Y,Y,Y
-0.0000565,48,1.25,Y,Y,Y,Y
-0.000404268,60,1,Y,Y,Y,Y
-0.000762348,200,0.3,Y,Y,Y,Y
-0.001078656,109.09,0.55,Y,Y,Y,Y
-0.001355534,92.31,0.65,Y,Y,Y,Y
-0.001603476,100,0.6,Y,Y,Y,Y
-0.001813243,100,0.6,Y,Y,Y,Y
-0.002003117,46.15,1.3,Y,Y,Y,Y
-0.002206258,100,0.6,Y,Y,Y,Y
-0.002418498,85.71,0.7,Y,Y,Y,Y
-0.002602905,85.71,0.7,Y,Y,Y,Y
-0.002734215,85.71,0.7,Y,Y,Y,Y
-0.002821905,44.44,1.35,Y,Y,Y,Y
-0.002900401,80,0.75,Y,Y,Y,Y
-0.00298311,92.31,0.65,Y,Y,Y,Y
-0.00301722,92.31,0.65,Y,Y,Y,Y
-0.002958518,92.31,0.65,Y,Y,Y,Y
-0.002842968,85.71,0.7,Y,Y,Y,Y
-0.002723006,100,0.6,Y,Y,Y,Y
-0.002607424,92.31,0.65,Y,Y,Y,Y
-0.002479672,92.31,0.65,Y,Y,Y,Y
-0.002320016,92.31,0.65,Y,Y,Y,Y
-0.002123429,100,0.6,Y,Y,Y,Y
-0.001907448,92.31,0.65,Y,Y,Y,Y
-0.001690347,92.31,0.65,Y,Y,Y,Y
-0.001487368,92.31,0.65,Y,Y,Y,Y
-0.001305955,100,0.6,Y,Y,Y,Y
-0.001130351,92.31,0.65,Y,Y,Y,Y
-0.00094193,85.71,0.7,Y,Y,Y,Y
-0.000746069,92.31,0.65,Y,Y,Y,Y
-0.00057121,92.31,0.65,Y,Y,Y,Y
-0.000449294,46.15,1.3,Y,Y,Y,Y
-0.00035108,100,0.6,Y,Y,Y,Y
-0.000210529,92.31,0.65,Y,Y,Y,Y
-0.0000389,63.16,0.95,Y,Y,Y,Y
0.000103588,200,0.3,Y,Y,Y,Y
0.000193908,92.31,0.65,Y,Y,Y,Y
0.000253091,48,1.25,Y,Y,Y,Y
0.000315731,92.31,0.65,Y,Y,Y,Y
0.000402074,92.31,0.65,Y,Y,Y,Y
0.000496309,48,1.25,Y,Y,Y,Y
0.000574653,100,0.6,Y,Y,Y,Y
0.00063692,48,1.25,Y,Y,Y,Y
0.000682103,92.31,0.65,Y,Y,Y,Y
0.000709656,100,0.6,Y,Y,Y,Y
0.000732972,50,1.2,Y,Y,Y,Y
0.000762631,85.71,0.7,Y,Y,Y,Y
0.000792935,92.31,0.65,Y,Y,Y,Y
0.000807162,46.15,1.3,Y,Y,Y,Y
0.000816118,85.71,0.7,Y,Y,Y,Y
0.000882631,85.71,0.7,Y,Y,Y,Y
0.001036104,100,0.6,Y,Y,Y,Y
0.001220401,92.31,0.65,Y,Y,Y,Y
0.001388622,92.31,0.65,Y,Y,Y,Y
0.00153939,92.31,0.65,Y,Y,Y,Y
0.001679469,100,0.6,Y,Y,Y,Y
0.001832654,100,0.6,Y,Y,Y,Y
0.002008889,48,1.25,Y,Y,Y,Y
0.002175803,60,1,Y,Y,Y,Y
0.002303673,240,0.25,Y,Y,Y,Y
0.002384573,48,1.25,Y,Y,Y,Y
0.002422389,92.31,0.65,Y,Y,Y,Y
0.002436002,100,0.6,Y,Y,Y,Y
0.002439769,50,1.2,Y,Y,Y,Y
0.002425392,48,1.25,Y,Y,Y,Y
0.002359657,100,0.6,Y,Y,Y,Y
0.002206962,50,1.2,Y,Y,Y,Y
0.002003698,100,0.6,Y,Y,Y,Y
0.001825487,92.31,0.65,Y,Y,Y,Y
0.001667675,100,0.6,Y,Y,Y,Y
0.00146743,50,1.2,Y,Y,Y,Y
0.001201763,109.09,0.55,Y,Y,Y,Y
0.00089588,100,0.6,Y,Y,Y,Y
0.000589774,100,0.6,Y,Y,Y,Y
0.000316445,100,0.6,Y,Y,Y,Y
0.0000669,100,0.6,Y,Y,Y,Y
-0.000190501,92.31,0.65,Y,Y,Y,Y
-0.000459782,100,0.6,Y,Y,Y,Y
-0.000728569,48,1.25,Y,Y,Y,Y
-0.000983683,92.31,0.65,Y,Y,Y,Y
-0.001207925,100,0.6,Y,Y,Y,Y
-0.001391232,48,1.25,Y,Y,Y,Y
-0.001552142,100,0.6,Y,Y,Y,Y
-0.001723771,92.31,0.65,Y,Y,Y,Y
-0.001882569,50,1.2,Y,Y,Y,Y
-0.001957261,100,0.6,Y,Y,Y,Y
-0.001942317,92.31,0.65,Y,Y,Y,Y
-0.001904861,85.71,0.7,Y,Y,Y,Y
-0.001885179,92.31,0.65,Y,Y,Y,Y
-0.001874926,92.31,0.65,Y,Y,Y,Y
-0.001847199,48,1.25,Y,Y,Y,Y
-0.001778451,85.71,0.7,Y,Y,Y,Y
-0.001668582,92.31,0.65,Y,Y,Y,Y
-0.001541214,46.15,1.3,Y,Y,Y,Y
-0.00142209,92.31,0.65,Y,Y,Y,Y
-0.001318963,85.71,0.7,Y,Y,Y,Y
-0.001220088,92.31,0.65,Y,Y,Y,Y
-0.001102511,92.31,0.65,Y,Y,Y,Y
-0.000970146,85.71,0.7,Y,Y,Y,Y
-0.000847357,85.71,0.7,Y,Y,Y,Y
-0.000743763,92.31,0.65,Y,Y,Y,Y
-0.000671622,100,0.6,Y,Y,Y,Y
-0.000618719,48,1.25,Y,Y,Y,Y
-0.000535732,92.31,0.65,Y,Y,Y,Y
-0.000408755,100,0.6,Y,Y,Y,Y
-0.000274068,48,1.25,Y,Y,Y,Y
-0.000167294,150,0.4,Y,Y,Y,Y
-0.0000911,66.67,0.9,Y,Y,Y,Y
-0.0000124,92.31,0.65,Y,Y,Y,Y
0.000092,92.31,0.65,Y,Y,Y,Y
0.000205021,85.71,0.7,Y,Y,Y,Y
0.000305723,92.31,0.65,Y,Y,Y,Y
0.000385514,100,0.6,Y,Y,Y,Y
0.000449272,92.31,0.65,Y,Y,Y,Y
0.000509086,46.15,1.3,Y,Y,Y,Y
0.000565544,100,0.6,Y,Y,Y,Y
0.000616672,85.71,0.7,Y,Y,Y,Y
0.000662715,92.31,0.65,Y,Y,Y,Y
0.000700478,92.31,0.65,Y,Y,Y,Y
0.00070465,100,0.6,Y,Y,Y,Y
0.000654991,92.31,0.65,Y,Y,Y,Y
0.0006058,85.71,0.7,Y,Y,Y,Y
0.00062341,48,1.25,Y,Y,Y,Y
0.000688302,92.31,0.65,Y,Y,Y,Y
0.000749335,92.31,0.65,Y,Y,Y,Y
0.000790686,48,1.25,Y,Y,Y,Y
0.00081763,85.71,0.7,Y,Y,Y,Y
0.000852234,48,1.25,Y,Y,Y,Y
0.000918512,92.31,0.65,Y,Y,Y,Y
0.001005729,92.31,0.65,Y,Y,Y,Y
0.001087399,46.15,1.3,Y,Y,Y,Y
0.001161988,92.31,0.65,Y,Y,Y,Y
0.001248355,100,0.6,Y,Y,Y,Y
0.001368922,100,0.6,Y,Y,Y,Y
0.001532078,48,1.25,Y,Y,Y,Y
0.001714972,92.31,0.65,Y,Y,Y,Y
0.001884465,44.44,1.35,Y,Y,Y,Y
0.002017818,85.71,0.7,Y,Y,Y,Y
0.002101892,85.71,0.7,Y,Y,Y,Y
0.002149848,85.71,0.7,Y,Y,Y,Y
0.002198206,85.71,0.7,Y,Y,Y,Y
0.002250785,75,0.8,Y,Y,Y,Y
0.002258509,85.71,0.7,Y,Y,Y,Y
0.002188766,85.71,0.7,Y,Y,Y,Y
0.002060602,85.71,0.7,Y,Y,Y,Y
0.001904546,85.71,0.7,Y,Y,Y,Y
0.001733103,92.31,0.65,Y,Y,Y,Y
0.001539445,92.31,0.65,Y,Y,Y,Y
0.001307022,52.17,1.15,Y,Y,Y,Y
0.001029118,240,0.25,Y,Y,Y,Y
0.000713352,46.15,1.3,Y,Y,Y,Y
0.000369394,150,0.4,Y,Y,Y,Y
0.0000113,60,1,Y,Y,Y,Y
-0.000344221,100,0.6,Y,Y,Y,Y
-0.000685678,85.71,0.7,Y,Y,Y,Y
-0.001027538,92.31,0.65,Y,Y,Y,Y
-0.001391874,85.71,0.7,Y,Y,Y,Y
-0.001733775,92.31,0.65,Y,Y,Y,Y
-0.001987153,46.15,1.3,Y,Y,Y,Y
-0.002164954,85.71,0.7,Y,Y,Y,Y
-0.002317012,48,1.25,Y,Y,Y,Y
-0.002459777,85.71,0.7,Y,Y,Y,Y
-0.002574719,46.15,1.3,Y,Y,Y,Y
-0.002625988,92.31,0.65,Y,Y,Y,Y
-0.002605491,92.31,0.65,Y,Y,Y,Y
-0.002546247,80,0.75,Y,Y,Y,Y
-0.002469595,92.31,0.65,Y,Y,Y,Y
-0.002376728,46.15,1.3,Y,Y,Y,Y
-0.002268541,54.55,1.1,Y,Y,Y,Y
-0.002140244,240,0.25,Y,Y,Y,Y
-0.001989778,54.55,1.1,Y,Y,Y,Y
-0.001825638,240,0.25,Y,Y,Y,Y
-0.001665819,85.71,0.7,Y,Y,Y,Y
-0.001534393,92.31,0.65,Y,Y,Y,Y
-0.001431365,60,1,Y,Y,Y,Y
-0.001305048,200,0.3,Y,Y,Y,Y
-0.001120802,92.31,0.65,Y,Y,Y,Y
-0.000922239,100,0.6,Y,Y,Y,Y
-0.000759989,100,0.6,Y,Y,Y,Y
-0.000637352,46.15,1.3,Y,Y,Y,Y
-0.000527022,100,0.6,Y,Y,Y,Y
-0.000401331,100,0.6,Y,Y,Y,Y
-0.000268378,92.31,0.65,Y,Y,Y,Y
-0.000152065,100,0.6,Y,Y,Y,Y
-0.0000583,100,0.6,Y,Y,Y,Y
0.0000121,92.31,0.65,Y,Y,Y,Y
0.000061,100,0.6,Y,Y,Y,Y
0.000104787,50,1.2,Y,Y,Y,Y
0.000159098,100,0.6,Y,Y,Y,Y
0.000220241,92.31,0.65,Y,Y,Y,Y
0.000268303,100,0.6,Y,Y,Y,Y
0.000302322,48,1.25,Y,Y,Y,Y
0.000382514,100,0.6,Y,Y,Y,Y
0.000558638,92.31,0.65,Y,Y,Y,Y
0.000790379,50,1.2,Y,Y,Y,Y
0.001013354,92.31,0.65,Y,Y,Y,Y
0.001201275,48,1.25,Y,Y,Y,Y
0.001355188,50,1.2,Y,Y,Y,Y
0.001495462,92.31,0.65,Y,Y,Y,Y
0.001643913,48,1.25,Y,Y,Y,Y
0.001790502,171.43,0.35,Y,Y,Y,Y
0.001911284,63.16,0.95,Y,Y,Y,Y
0.001993862,48,1.25,Y,Y,Y,Y
0.002029815,92.31,0.65,Y,Y,Y,Y
0.002019369,85.71,0.7,Y,Y,Y,Y
0.001983154,92.31,0.65,Y,Y,Y,Y
0.001935844,100,0.6,Y,Y,Y,Y
0.001832246,92.31,0.65,Y,Y,Y,Y
0.001649611,46.15,1.3,Y,Y,Y,Y
0.001472738,100,0.6,Y,Y,Y,Y
0.001362808,92.31,0.65,Y,Y,Y,Y
0.001279772,92.31,0.65,Y,Y,Y,Y
0.001150839,100,0.6,Y,Y,Y,Y
0.000925958,100,0.6,Y,Y,Y,Y
0.000626045,63.16,0.95,Y,Y,Y,Y
0.000318235,75,0.8,Y,Y,Y,Y
0.0000292,171.43,0.35,Y,Y,Y,Y
-0.000261437,48,1.25,Y,Y,Y,Y
-0.000560353,66.67,0.9,Y,Y,Y,Y
-0.000837488,92.31,0.65,Y,Y,Y,Y
-0.001082865,92.31,0.65,Y,Y,Y,Y
-0.001300435,85.71,0.7,Y,Y,Y,Y
-0.001479108,80,0.75,Y,Y,Y,Y
-0.001656732,42.86,1.4,Y,Y,Y,Y
-0.001857262,80,0.75,Y,Y,Y,Y
-0.002008727,92.31,0.65,Y,Y,Y,Y
-0.002050957,85.71,0.7,Y,Y,Y,Y
-0.001998904,80,0.75,Y,Y,Y,Y
-0.001896173,85.71,0.7,Y,Y,Y,Y
-0.001772717,46.15,1.3,Y,Y,Y,Y
-0.00162329,92.31,0.65,Y,Y,Y,Y
-0.001436816,92.31,0.65,Y,Y,Y,Y
-0.001221966,48,1.25,Y,Y,Y,Y
-0.000989445,92.31,0.65,Y,Y,Y,Y
-0.000747819,48,1.25,Y,Y,Y,Y
-0.000503016,92.31,0.65,Y,Y,Y,Y
-0.000254295,92.31,0.65,Y,Y,Y,Y
-0.0000109,46.15,1.3,Y,Y,Y,Y
0.000208938,100,0.6,Y,Y,Y,Y
0.000396817,85.71,0.7,Y,Y,Y,Y
0.00053068,85.71,0.7,Y,Y,Y,Y
0.000590742,100,0.6,Y,Y,Y,Y
0.000607509,92.31,0.65,Y,Y,Y,Y
0.000614804,57.14,1.05,Y,Y,Y,Y
0.002973121,66.67,0.9,Y,Y,Y,Y
0.003023203,100,0.6,Y,Y,Y,Y
0.003061596,92.31,0.65,Y,Y,Y,Y
0.003039013,54.55,1.1,Y,Y,Y,Y
0.002950154,240,0.25,Y,Y,Y,Y
0.002816727,92.31,0.65,Y,Y,Y,Y
0.002659505,100,0.6,Y,Y,Y,Y
0.002500938,85.71,0.7,Y,Y,Y,Y
0.002340605,85.71,0.7,Y,Y,Y,Y
0.00214179,92.31,0.65,Y,Y,Y,Y
0.001873951,92.31,0.65,Y,Y,Y,Y
0.00155241,92.31,0.65,Y,Y,Y,Y
0.001225281,85.71,0.7,Y,Y,Y,Y
0.000901501,92.31,0.65,Y,Y,Y,Y
0.000532598,44.44,1.35,Y,Y,Y,Y
0.000136168,85.71,0.7,Y,Y,Y,Y
-0.00019744,48,1.25,Y,Y,Y,Y
-0.00044943,85.71,0.7,Y,Y,Y,Y
-0.000667919,92.31,0.65,Y,Y,Y,Y
-0.000870564,100,0.6,Y,Y,Y,Y
-0.001052011,92.31,0.65,Y,Y,Y,Y
-0.001223495,92.31,0.65,Y,Y,Y,Y
-0.001390063,92.31,0.65,Y,Y,Y,Y
-0.001541555,92.31,0.65,Y,Y,Y,Y
-0.00167901,92.31,0.65,Y,Y,Y,Y
-0.001820092,100,0.6,Y,Y,Y,Y
-0.001982961,92.31,0.65,Y,Y,Y,Y
-0.002158814,92.31,0.65,Y,Y,Y,Y
-0.002319894,92.31,0.65,Y,Y,Y,Y
-0.002463646,92.31,0.65,Y,Y,Y,Y
-0.002605852,100,0.6,Y,Y,Y,Y
-0.002725003,60,1,Y,Y,Y,Y
-0.00276746,200,0.3,Y,Y,Y,Y
-0.00272925,92.31,0.65,Y,Y,Y,Y
-0.002660012,60,1,Y,Y,Y,Y
-0.002581022,240,0.25,Y,Y,Y,Y
-0.002488367,92.31,0.65,Y,Y,Y,Y
-0.002382386,85.71,0.7,Y,Y,Y,Y
-0.002243216,100,0.6,Y,Y,Y,Y
-0.002055304,44.44,1.35,Y,Y,Y,Y
-0.00182929,85.71,0.7,Y,Y,Y,Y
-0.001587467,48,1.25,Y,Y,Y,Y
-0.001349328,85.71,0.7,Y,Y,Y,Y
-0.001121061,85.71,0.7,Y,Y,Y,Y
-0.000902597,92.31,0.65,Y,Y,Y,Y
-0.000691492,92.31,0.65,Y,Y,Y,Y
-0.000496591,85.71,0.7,Y,Y,Y,Y
-0.000334368,92.31,0.65,Y,Y,Y,Y
-0.000194701,92.31,0.65,Y,Y,Y,Y
-0.0000323,46.15,1.3,Y,Y,Y,Y
0.000163709,100,0.6,Y,Y,Y,Y
0.000347247,92.31,0.65,Y,Y,Y,Y
0.000491505,92.31,0.65,Y,Y,Y,Y
0.000592842,85.71,0.7,Y,Y,Y,Y
0.000662494,85.71,0.7,Y,Y,Y,Y
0.000731171,46.15,1.3,Y,Y,Y,Y
0.00081092,92.31,0.65,Y,Y,Y,Y
0.000890217,48,1.25,Y,Y,Y,Y
0.000959617,92.31,0.65,Y,Y,Y,Y
0.001015008,85.71,0.7,Y,Y,Y,Y
0.001045907,92.31,0.65,Y,Y,Y,Y
0.001048357,100,0.6,Y,Y,Y,Y
0.001026812,85.71,0.7,Y,Y,Y,Y
0.000992088,85.71,0.7,Y,Y,Y,Y
0.000966736,60,1,Y,Y,Y,Y
0.000942814,240,0.25,Y,Y,Y,Y
0.000888206,92.31,0.65,Y,Y,Y,Y
0.000829177,92.31,0.65,Y,Y,Y,Y
0.000817693,100,0.6,Y,Y,Y,Y
0.000836933,92.31,0.65,Y,Y,Y,Y
0.000832994,100,0.6,Y,Y,Y,Y
0.000790283,92.31,0.65,Y,Y,Y,Y
0.000729389,85.71,0.7,Y,Y,Y,Y
0.000674378,48,1.25,Y,Y,Y,Y
0.000643584,92.31,0.65,Y,Y,Y,Y
0.000641379,92.31,0.65,Y,Y,Y,Y
0.000658203,48,1.25,Y,Y,Y,Y
0.000684436,150,0.4,Y,Y,Y,Y
0.000711563,120,0.5,Y,Y,Y,Y
0.000734217,48,1.25,Y,Y,Y,Y
0.000760657,75,0.8,Y,Y,Y,Y
0.000795676,29.27,2.05,Y,Y,Y,Y
0.00083691,50,1.2,Y,Y,Y,Y
0.000886616,8.51,7.05,Y,Y,Y,Y
0.000920793,36.36,1.65,Y,Y,Y,Y
0.000926299,150,0.4,Y,Y,Y,Y
0.000956762,17.39,3.45,Y,Y,Y,Y
0.001048493,24,2.5,Y,Y,Y,Y
0.001159569,60,1,Y,Y,Y,Y
0.001248341,66.67,0.9,Y,Y,Y,Y
0.00132512,92.31,0.65,Y,Y,Y,Y
0.001405668,92.31,0.65,Y,Y,Y,Y
0.001469951,92.31,0.65,Y,Y,Y,Y
0.001512378,63.16,0.95,Y,Y,Y,Y
0.001569754,60,1,Y,Y,Y,Y
0.001642635,38.71,1.55,Y,Y,Y,Y
0.001687733,57.14,1.05,Y,Y,Y,Y
0.001681976,46.15,1.3,Y,Y,Y,Y
0.001637373,85.71,0.7,Y,Y,Y,Y
0.001564085,52.17,1.15,Y,Y,Y,Y
0.001463794,9.84,6.1,Y,Y,Y,Y
0.001339927,27.27,2.2,Y,Y,Y,Y
0.001171566,19.35,3.1,Y,Y,Y,Y
0.000954282,70.59,0.85,Y,Y,Y,Y
0.000729045,7.69,7.8,Y,Y,Y,Y
0.000520456,92.31,0.65,Y,Y,Y,Y
0.000307016,25,2.4,Y,Y,Y,Y
0.0000535,44.44,1.35,Y,Y,Y,Y
-0.000250617,8.05,7.45,Y,Y,Y,Y
-0.000580383,75,0.8,Y,Y,Y,Y
-0.000892295,42.86,1.4,Y,Y,Y,Y
-0.001152768,36.36,1.65,Y,Y,Y,Y
-0.001363496,33.33,1.8,Y,Y,Y,Y
-0.001559915,21.43,2.8,Y,Y,Y,Y
-0.001765534,92.31,0.65,Y,Y,Y,Y
-0.0019614,100,0.6,Y,Y,Y,Y
-0.002119844,92.31,0.65,Y,Y,Y,Y
-0.002234123,46.15,1.3,Y,Y,Y,Y
-0.002320226,50,1.2,Y,Y,Y,Y
-0.002411494,50,1.2,Y,Y,Y,Y
-0.002510111,92.31,0.65,Y,Y,Y,Y
-0.002567572,50,1.2,Y,Y,Y,Y
-0.002549893,48,1.25,Y,Y,Y,Y
-0.002475997,50,1.2,Y,Y,Y,Y
-0.002379963,100,0.6,Y,Y,Y,Y
-0.002272178,171.43,0.35,Y,Y,Y,Y
-0.00215027,63.16,0.95,Y,Y,Y,Y
-0.002009249,120,0.5,Y,Y,Y,Y
-0.001830575,60,1,Y,Y,Y,Y
-0.001616399,27.27,2.2,Y,Y,Y,Y
-0.001407952,48,1.25,Y,Y,Y,Y
-0.001222606,300,0.2,Y,Y,Y,Y
-0.001036115,37.5,1.6,Y,Y,Y,Y
-0.0008395,48,1.25,Y,Y,Y,Y
-0.000647286,100,0.6,Y,Y,Y,Y
-0.000471753,100,0.6,Y,Y,Y,Y
-0.000342512,100,0.6,Y,Y,Y,Y
-0.00026881,100,0.6,Y,Y,Y,Y
-0.000195798,54.55,1.1,Y,Y,Y,Y
-0.0000849,171.43,0.35,Y,Y,Y,Y
0.0000419,57.14,1.05,Y,Y,Y,Y
0.000144523,80,0.75,Y,Y,Y,Y
0.00020778,63.16,0.95,Y,Y,Y,Y
0.000250667,80,0.75,Y,Y,Y,Y
0.000298223,35.29,1.7,Y,Y,Y,Y
0.000368411,50,1.2,Y,Y,Y,Y
0.000457724,75,0.8,Y,Y,Y,Y
0.000528078,120,0.5,Y,Y,Y,Y
0.000558035,21.43,2.8,Y,Y,Y,Y
0.000568807,70.59,0.85,Y,Y,Y,Y
0.000585784,52.17,1.15,Y,Y,Y,Y
0.000615948,32.43,1.85,Y,Y,Y,Y
0.000639934,92.31,0.65,Y,Y,Y,Y
0.000628467,48,1.25,Y,Y,Y,Y
0.000607643,92.31,0.65,Y,Y,Y,Y
0.000645084,48,1.25,Y,Y,Y,Y
0.000751889,100,0.6,Y,Y,Y,Y
0.000883581,63.16,0.95,Y,Y,Y,Y
0.001007752,240,0.25,Y,Y,Y,Y
0.001126048,92.31,0.65,Y,Y,Y,Y
0.001244893,50,1.2,Y,Y,Y,Y
0.001370128,92.31,0.65,Y,Y,Y,Y
0.001514679,92.31,0.65,Y,Y,Y,Y
0.001665068,50,1.2,Y,Y,Y,Y
0.001787071,63.16,0.95,Y,Y,Y,Y
0.001857267,42.86,1.4,Y,Y,Y,Y
0.001886256,75,0.8,Y,Y,Y,Y
0.001905203,52.17,1.15,Y,Y,Y,Y
0.00192323,200,0.3,Y,Y,Y,Y
0.001917923,52.17,1.15,Y,Y,Y,Y
0.001854875,37.5,1.6,Y,Y,Y,Y
0.001758833,34.29,1.75,Y,Y,Y,Y
0.001684595,171.43,0.35,Y,Y,Y,Y
0.001620561,66.67,0.9,Y,Y,Y,Y
0.001531605,171.43,0.35,Y,Y,Y,Y
0.00138989,52.17,1.15,Y,Y,Y,Y
0.001172245,66.67,0.9,Y,Y,Y,Y
0.000892593,240,0.25,Y,Y,Y,Y
0.000596073,4.4,13.65,Y,Y,Y,Y
0.00031661,92.31,0.65,Y,Y,Y,Y
0.0000457,60,1,Y,Y,Y,Y
-0.000241773,300,0.2,Y,Y,Y,Y
-0.000551831,21.05,2.85,Y,Y,Y,Y
-0.000865607,52.17,1.15,Y,Y,Y,Y
-0.001149753,50,1.2,Y,Y,Y,Y
-0.001388985,60,1,Y,Y,Y,Y
-0.001604763,66.67,0.9,Y,Y,Y,Y
-0.001803885,50,1.2,Y,Y,Y,Y
-0.001947058,92.31,0.65,Y,Y,Y,Y
-0.002010679,100,0.6,Y,Y,Y,Y
-0.002015202,100,0.6,Y,Y,Y,Y
-0.00197365,75,0.8,Y,Y,Y,Y
-0.00189072,120,0.5,Y,Y,Y,Y
-0.001785139,40,1.5,Y,Y,Y,Y
-0.001667921,48,1.25,Y,Y,Y,Y
-0.001538446,92.31,0.65,Y,Y,Y,Y
-0.001400144,31.58,1.9,Y,Y,Y,Y
-0.001277704,8.51,7.05,Y,Y,Y,Y
-0.0011891,171.43,0.35,Y,Y,Y,Y
-0.00110894,133.33,0.45,Y,Y,Y,Y
-0.001020477,46.15,1.3,Y,Y,Y,Y
-0.000947028,27.91,2.15,Y,Y,Y,Y
-0.000912226,240,0.25,Y,Y,Y,Y
-0.000943141,37.5,1.6,Y,Y,Y,Y
-0.001065428,4.6,13.05,Y,Y,Y,Y
-0.001249547,171.43,0.35,Y,Y,Y,Y
-0.001434084,60,1,Y,Y,Y,Y
-0.001595915,150,0.4,Y,Y,Y,Y
-0.001733504,50,1.2,Y,Y,Y,Y
-0.001836644,57.14,1.05,Y,Y,Y,Y
-0.00188491,171.43,0.35,Y,Y,Y,Y
-0.001855657,57.14,1.05,Y,Y,Y,Y
-0.001742892,37.5,1.6,Y,Y,Y,Y
-0.001539776,10.34,5.8,Y,Y,Y,Y
-0.001249867,100,0.6,Y,Y,Y,Y
-0.000903151,25,2.4,Y,Y,Y,Y
-0.00052095,54.55,1.1,Y,Y,Y,Y
-0.000111339,50,1.2,Y,Y,Y,Y
0.000297551,171.43,0.35,Y,Y,Y,Y
0.000677936,70.59,0.85,Y,Y,Y,Y
